income_band,category_l1,drcr_ind,cnt_cust,avg_prop,min_prop,max_prop,var_prop,median
32,INSURANCE REDEMPTION,C,24,0.0258619451,5.31644263901399E-006,0.2728433311,0.0030762551,0.0059724003
32,OTHER INCOME,C,124,0.2705276641,6.33919044048525E-005,0.9945095778,0.0938068527,0.1132586747
32,PREMAT,C,32,0.1030756996,0.0009825714,0.3131843805,0.0084834519,0.0900925696
32,REDEMPTION,C,73,0.1647711583,5.36896513949614E-005,0.7677204013,0.0339600659,0.0936602727
33,BOUNCE,C,5,0.0082127487,0.0027160842,0.0208349582,4.28553215265502E-005,0.005029765
33,REMITTANCE,C,8,0.058114731,0.025511248,0.1136395633,0.0008013724,0.0420141444
33,SWEEP,C,7,0.0176016984,9.11653046387073E-007,0.0797084644,0.0007237422,0.000930057
34,LOAN INCOME,C,8,0.123468155,0.0026872978,0.4612302184,0.0193282709,0.0981075838
34,PREMAT INTEREST,C,12,0.0011310664,1.32491635440601E-007,0.0041506961,1.91836419111249E-006,0.0003480312
34,TAX,C,4,0.0044821891,0.0025267228,0.00758499,4.02006259593884E-006,0.003908522
35,FOREX,C,6,0.1071569832,5.87365793762729E-005,0.5919802785,0.0472593184,0.003119648
35,LOAN,C,1,0.2376926094,0.2376926094,0.2376926094,0,0.2376926094
35,REVERSAL,C,64,0.0071941998,8.15127441455843E-006,0.1307677478,0.0004110924,0.0004735388
35,SA INTEREST,C,103,0.0021524681,0.000001601,0.0134397531,8.27449400650897E-006,0.0010551865
35,SALARY,C,85,0.474673441,0.0005266679,1,0.1279707137,0.3924088478
35,UNKNOWN,C,99,0.3575834687,0.0004985721,0.9979240298,0.1045076677,0.2247921824
36,CASH DEPOSIT,C,16,0.0168874089,8.65396650624462E-005,0.0913184658,0.0004973943,0.008312922
36,INSURANCE REDEMPTION,C,10,0.0958965824,0.000017498,0.8716087341,0.0669562426,0.0082471967
36,OTHER INCOME,C,54,0.3272324815,4.78702816053556E-007,0.962865293,0.0944204852,0.2832090557
36,PREMAT,C,12,0.1914348117,0.0098070716,0.425285697,0.0203876761,0.1406729966
36,REDEMPTION,C,39,0.1571004265,0.000027774,0.7541854382,0.0450082416,0.0629869923
37,BOUNCE,C,3,0.0088029675,0.0022039283,0.0139806913,2.41254264197132E-005,0.0102242827
37,REMITTANCE,C,2,0.0845435504,0.0283520259,0.1407350749,0.0031574874,0.0845435485
37,SWEEP,C,2,0.0402532913,0.000008759,0.0804978237,0.0016196224,0.0402532928
38,LOAN INCOME,C,3,0.0269994124,0.0062268237,0.0538247265,0.0003959111,0.0209466871
38,PREMAT INTEREST,C,5,0.0015110364,6.25926331849769E-005,0.00356253,1.41407440914659E-006,0.0016355111
38,TAX,C,2,0.0064350306,0.004998602,0.0078714592,2.06332721651632E-006,0.0064350306
39,FOREX,C,3,0.0002742879,2.86936847260222E-005,0.0006578646,7.54956010408205E-008,0.0001363053
39,REVERSAL,C,36,0.0223793277,1.46322679484001E-006,0.2175103426,0.0029648729,0.0015371148
39,SA INTEREST,C,69,0.0029211894,0.0001224198,0.0348244309,3.57292313181677E-005,0.0010927182
39,SALARY,C,57,0.5954686932,0.0007429413,1,0.1334443134,0.6497486234
39,UNKNOWN,C,62,0.3701860898,0.0002987109,0.9988904595,0.1082433676,0.2886737585
40,CASH DEPOSIT,C,16,0.0420722556,9.80042241280898E-005,0.2232142836,0.0045668373,0.0108398944
40,CLOSING,C,1,0.0021389411,0.0021389411,0.0021389411,0,0.0021389411
40,INSURANCE REDEMPTION,C,7,0.0592904401,5.39438442501705E-005,0.2539613545,0.0068966611,0.0132669685
40,OTHER INCOME,C,34,0.319294121,4.61324671050534E-005,0.9873575568,0.0971287463,0.2084798515
40,PREMAT,C,7,0.1238288793,0.0008965064,0.4066001475,0.0312085539,0.0156628694
40,REDEMPTION,C,21,0.1952692397,0.0004901738,0.7090837359,0.0398750561,0.1188145578
41,BOUNCE,C,2,0.0013505178,0.0008372822,0.0018637534,2.6341078298515E-007,0.0013505179
42,LOAN INCOME,C,3,0.045842031,0.0216067489,0.0722796842,0.0004303829,0.0436396599
42,PREMAT INTEREST,C,2,0.003534492,0.0010563604,0.0060126237,6.14113631094586E-006,0.0035344921
42,TAX,C,3,0.0089196963,0.0056436202,0.0144402878,1.54158182783318E-005,0.006675181
43,FOREX,C,1,0.0328502506,0.0328502506,0.0328502506,0,0.0328502506
43,REVERSAL,C,19,0.0094598556,9.46586908412428E-007,0.1451905519,0.0010275878,0.0015172549
43,SA INTEREST,C,30,0.0013025907,0.000176528,0.0054351995,1.33154107049395E-006,0.000950771
43,SALARY,C,27,0.5945428784,0.000206,1,0.1523180363,0.7763395905
43,UNKNOWN,C,30,0.4269989482,0.0025952449,0.9983267188,0.1314772594,0.2373612225
44,CASH DEPOSIT,C,13,0.0309028163,0.0003045045,0.1130572632,0.0015026943,0.0066628228
44,INSURANCE REDEMPTION,C,4,0.1189889542,0.0103654256,0.3807592392,0.0231484973,0.0424155742
44,OTHER INCOME,C,25,0.3255318472,0.0001734854,0.9523854852,0.1078269692,0.2823997736
44,PREMAT,C,7,0.1462525757,0.006736658,0.5504220128,0.0303598072,0.081366688
44,REDEMPTION,C,11,0.1456132492,0.0002177625,0.4437711537,0.018290684,0.1424471438
45,BOUNCE,C,2,0.0097381836,0.009693753,0.0097826142,0.000000002,0.0097381836
45,REMITTANCE,C,2,0.0020044188,0.0005387424,0.0034700951,2.14820716993094E-006,0.0020044188
45,SWEEP,C,2,0.0822168387,1.52781631186372E-005,0.1644183993,0.0067570966,0.0822168365
46,LOAN INCOME,C,3,0.0624863207,0.0332187973,0.1139543727,0.0013328039,0.0402857922
46,PREMAT INTEREST,C,1,9.35991411097348E-005,9.35991411097348E-005,9.35991411097348E-005,0,9.35991411097348E-005
47,FOREX,C,3,0.0691494859,1.68904747965826E-007,0.1509046257,0.0038748126,0.0565436631
47,REVERSAL,C,14,0.0160790935,8.3361910583335E-006,0.1036958024,0.001037564,0.0019897767
47,SA INTEREST,C,25,0.0032646574,3.62455248250626E-005,0.0294841453,3.7898210408332E-005,0.000911738
47,SALARY,C,25,0.658745642,0.0042775022,1,0.1500981353,0.9058375359
47,UNKNOWN,C,24,0.1990076696,0.00000043,0.885319829,0.0493377672,0.1065463722
48,CASH DEPOSIT,C,6,0.0264682297,1.34763477035449E-005,0.1270564646,0.0020366679,0.008480696
48,INSURANCE REDEMPTION,C,2,0.0167995623,0.0004496773,0.0331494473,0.0002673187,0.0167995617
48,OTHER INCOME,C,15,0.24411491,9.79903343250044E-005,0.6847289205,0.072840093,0.0838264599
48,PREMAT,C,4,0.191130816,0.0134763476,0.5372879505,0.0447834435,0.1068794802
48,REDEMPTION,C,4,0.1107767435,0.005374542,0.3742258251,0.0232514745,0.0317533016
49,BOUNCE,C,1,0.0014074157,0.0014074157,0.0014074157,0,0.0014074157
50,LOAN INCOME,C,2,0.0035329499,0.0012110994,0.0058548003,0.000005391,0.0035329498
50,PREMAT INTEREST,C,2,0.0001538359,0.0001413129,0.0001663589,1.56826255323997E-010,0.0001538359
50,TAX,C,1,0.0003163409,0.0003163409,0.0003163409,0,0.0003163409
51,REVERSAL,C,12,0.0185971751,1.42210828926181E-005,0.1316653639,0.0013678353,0.0014998093
51,SA INTEREST,C,17,0.0011014196,0.000243191,0.003037622,0.000000643,0.0008422844
51,SALARY,C,14,0.6100604812,0.0002096029,0.999756813,0.1416009962,0.7598893642
51,UNKNOWN,C,15,0.2954501676,0.0053380085,0.9783129692,0.092913885,0.110609211
52,CASH DEPOSIT,C,3,0.0026375348,0.0002582539,0.0050881687,3.89055845778023E-006,0.0025661818
52,INSURANCE REDEMPTION,C,2,0.0021766654,0.000479523,0.0038738078,2.88029244074301E-006,0.0021766655
52,OTHER INCOME,C,10,0.3709282028,4.77178946312051E-005,0.9805539846,0.1449690689,0.2731780708
52,REDEMPTION,C,7,0.116675166,0.0005206249,0.3741927445,0.0232630241,0.0290535595
54,LOAN INCOME,C,1,0.0044297078,0.0044297078,0.0044297078,0,0.0044297078
55,FOREX,C,3,0.0025354154,0.000006063,0.0072727469,1.12383682933766E-005,0.0003274363
55,REVERSAL,C,11,0.0093956644,1.00922843557783E-005,0.0472942516,0.0002618947,0.0008673451
55,SA INTEREST,C,13,0.0028894741,0.0001082891,0.0190428942,0.000023009,0.0014362715
55,SALARY,C,12,0.5826659197,0.0013519234,0.9521406293,0.1072118506,0.6599413157
55,UNKNOWN,C,15,0.2713437932,0.0338985734,0.9359378815,0.0906003539,0.1491985172
56,CASH DEPOSIT,C,4,0.0160055888,0.0060176663,0.0447937325,0.0002763864,0.006605478
56,OTHER INCOME,C,6,0.36968152,0.0002015165,0.8798760772,0.0969772499,0.3915901482
56,PREMAT,C,1,0.0021888847,0.0021888847,0.0021888847,0,0.0021888847
56,REDEMPTION,C,4,0.3490074843,0.0120375929,0.5007189512,0.0384389882,0.4416366816
58,LOAN INCOME,C,1,0.1492395252,0.1492395252,0.1492395252,0,0.1492395252
58,PREMAT INTEREST,C,1,0.0016761393,0.0016761393,0.0016761393,0,0.0016761393
59,FOREX,C,1,0.2993290722,0.2993290722,0.2993290722,0,0.2993290722
59,REVERSAL,C,4,0.0108937163,3.38321319759416E-006,0.0315285698,0.0001653623,0.0060214559
59,SA INTEREST,C,7,0.0008947838,0.0002259939,0.0042813593,1.92013969083037E-006,0.0003223179
59,SALARY,C,5,0.2991473872,0.0027483795,1,0.1444668226,0.0507588647
59,UNKNOWN,C,7,0.4214868327,0.0070383339,0.9359040856,0.1137680987,0.5014548302
60,CASH DEPOSIT,C,1,0.0021053932,0.0021053932,0.0021053932,0,0.0021053932
60,OTHER INCOME,C,4,0.4803725965,0.1309535354,0.9625909925,0.0909248878,0.4139729142
60,REDEMPTION,C,1,0.4050787091,0.4050787091,0.4050787091,0,0.4050787091
61,REMITTANCE,C,1,0.1807103157,0.1807103157,0.1807103157,0,0.1807103157
61,SWEEP,C,1,0.0073205656,0.0073205656,0.0073205656,0,0.0073205656
63,REVERSAL,C,3,0.0500116816,4.94973483000649E-006,0.1092088968,0.0020298162,0.0408211984
63,SA INTEREST,C,7,0.0010695613,2.26757074415218E-005,0.0026799948,8.73769020808179E-007,0.0009233872
63,SALARY,C,6,0.5600490222,0.0663127303,0.9762494564,0.1233971886,0.6113538742
63,UNKNOWN,C,7,0.3660653574,0.0234616175,0.9973199964,0.1516254497,0.1685896069
64,INSURANCE REDEMPTION,C,1,0.0061776554,0.0061776554,0.0061776554,0,0.0061776554
67,FOREX,C,1,0.0132214222,0.0132214222,0.0132214222,0,0.0132214222
67,REVERSAL,C,2,0.0001272177,3.22301748383325E-005,0.0002222052,0.000000009,0.0001272177
67,SA INTEREST,C,2,0.0018116279,0.0005248369,0.0030984189,1.65583107061805E-006,0.001811628
67,SALARY,C,1,0.1545215547,0.1545215547,0.1545215547,0,0.1545215547
67,UNKNOWN,C,3,0.5107079049,0.3419975936,0.7659937143,0.0337097768,0.4241324067
68,CASH DEPOSIT,C,2,0.0162708863,0.0009839556,0.031557817,0.0002336903,0.0162708871
68,OTHER INCOME,C,5,0.3530749956,0.0088021355,0.9926793575,0.1604287737,0.0527208559
68,PREMAT,C,1,0.0832974836,0.0832974836,0.0832974836,0,0.0832974836
68,REDEMPTION,C,4,0.4433900602,0.1922785491,0.9107965231,0.0844278124,0.3352425694
71,SA INTEREST,C,1,0.0003586734,0.0003586734,0.0003586734,0,0.0003586734
71,SALARY,C,1,0.9467591047,0.9467591047,0.9467591047,0,0.9467591047
71,UNKNOWN,C,1,0.0265944861,0.0265944861,0.0265944861,0,0.0265944861
72,CASH DEPOSIT,C,3,0.0033749053,0.000754791,0.0075255376,8.8117442171574E-006,0.0018443874
72,OTHER INCOME,C,1,0.767252624,0.767252624,0.767252624,0,0.767252624
72,PREMAT,C,1,0.1132186577,0.1132186577,0.1132186577,0,0.1132186577
72,REDEMPTION,C,1,0.6001404524,0.6001404524,0.6001404524,0,0.6001404524
75,SA INTEREST,C,2,0.0009038881,0.0008887582,0.0009190181,2.28916158899868E-010,0.0009038881
75,UNKNOWN,C,2,0.4988283925,0.022645019,0.975011766,0.2267506052,0.4988283813
76,CASH DEPOSIT,C,2,0.0075238947,0.0020759848,0.0129718045,2.96797213853974E-005,0.0075238948
76,OTHER INCOME,C,3,0.4139805945,0.0363655724,0.8327158689,0.1065410701,0.3728603423
76,REDEMPTION,C,1,0.0004346483,0.0004346483,0.0004346483,0,0.0004346483
78,LOAN INCOME,C,1,0.1563262939,0.1563262939,0.1563262939,0,0.1563262939
78,TAX,C,1,0.000560443,0.000560443,0.000560443,0,0.000560443
79,SA INTEREST,C,1,0.0003213463,0.0003213463,0.0003213463,0,0.0003213463
79,UNKNOWN,C,1,0.4215386212,0.4215386212,0.4215386212,0,0.4215386212
80,CASH DEPOSIT,C,2,0.0358254234,0.0053120395,0.0663388073,0.0009310666,0.0358254239
80,OTHER INCOME,C,3,0.4707664366,0.0004605994,0.8849198818,0.1319545826,0.5269188285
80,REDEMPTION,C,1,0.0091106221,0.0091106221,0.0091106221,0,0.0091106221
83,REVERSAL,C,1,0.0001408654,0.0001408654,0.0001408654,0,0.0001408654
83,SA INTEREST,C,2,0.0005031275,0.000217793,0.000788462,8.14157807540192E-008,0.0005031275
83,SALARY,C,1,0.23777242,0.23777242,0.23777242,0,0.23777242
83,UNKNOWN,C,2,0.1530887403,0.0060330466,0.300144434,0.021625377,0.1530887336
84,OTHER INCOME,C,1,0.9978027344,0.9978027344,0.9978027344,0,0.9978027344
85,REMITTANCE,C,1,0.0002413766,0.0002413766,0.0002413766,0,0.0002413766
87,REVERSAL,C,1,4.55975714430679E-006,4.55975714430679E-006,4.55975714430679E-006,0,4.55975714430679E-006
87,SA INTEREST,C,1,0.0004895193,0.0004895193,0.0004895193,0,0.0004895193
87,UNKNOWN,C,1,0.9956105351,0.9956105351,0.9956105351,0,0.9956105351
88,INSURANCE REDEMPTION,C,1,0.0003152407,0.0003152407,0.0003152407,0,0.0003152407
88,OTHER INCOME,C,1,0.1359999329,0.1359999329,0.1359999329,0,0.1359999329
92,OTHER INCOME,C,1,0.6492626667,0.6492626667,0.6492626667,0,0.6492626667
95,REVERSAL,C,2,0.2161215019,0.0020761036,0.4301669002,0.0458154325,0.2161214948
95,SA INTEREST,C,2,0.0008950926,0.0001742492,0.0016159361,5.19615264878203E-007,0.0008950926
95,SALARY,C,1,0.1020076647,0.1020076647,0.1020076647,0,0.1020076647
95,UNKNOWN,C,2,0.4398678197,0.0271882918,0.8525473475,0.1703043927,0.4398678243
96,CASH DEPOSIT,C,1,0.0103876647,0.0103876647,0.0103876647,0,0.0103876647
96,OTHER INCOME,C,2,0.3496588543,0.0975954682,0.6017222404,0.0635359506,0.3496588469
99,REVERSAL,C,2,0.0059308772,0.0011711417,0.0106906127,2.26550818967305E-005,0.0059308773
99,SA INTEREST,C,2,0.0048444942,6.96821143719717E-006,0.0096820202,2.34016576122039E-005,0.0048444942
99,SALARY,C,2,0.9696421623,0.950137496,0.9891468287,0.000380432,0.9696421623
99,UNKNOWN,C,1,0.0165083706,0.0165083706,0.0165083706,0,0.0165083706
100,CASH DEPOSIT,C,1,0.0751104206,0.0751104206,0.0751104206,0,0.0751104206
100,OTHER INCOME,C,1,0.6430900097,0.6430900097,0.6430900097,0,0.6430900097
103,REVERSAL,C,1,0.0015041891,0.0015041891,0.0015041891,0,0.0015041891
103,SA INTEREST,C,1,0.0014706022,0.0014706022,0.0014706022,0,0.0014706022
103,SALARY,C,1,0.8550254703,0.8550254703,0.8550254703,0,0.8550254703
103,UNKNOWN,C,1,0.1419997364,0.1419997364,0.1419997364,0,0.1419997364
104,OTHER INCOME,C,1,2.28486605919898E-005,2.28486605919898E-005,2.28486605919898E-005,0,2.28486605919898E-005
111,REVERSAL,C,1,0.1200673953,0.1200673953,0.1200673953,0,0.1200673953
111,SA INTEREST,C,3,0.0030140818,4.36422487837263E-005,0.0088083204,1.67901840934997E-005,0.0001902829
111,SALARY,C,2,0.8597242832,0.7196388245,0.999809742,0.0196239358,0.8597242832
111,UNKNOWN,C,2,0.3127660006,0.2797580063,0.3457739949,0.0010895277,0.3127660155
115,REVERSAL,C,1,0.1181646958,0.1181646958,0.1181646958,0,0.1181646958
115,SA INTEREST,C,2,0.0003432933,0.000086488,0.0006000986,6.59489446261278E-008,0.0003432933
115,SALARY,C,1,0.9999135137,0.9999135137,0.9999135137,0,0.9999135137
115,UNKNOWN,C,1,0.5582127571,0.5582127571,0.5582127571,0,0.5582127571
119,SA INTEREST,C,1,7.15051282895729E-005,7.15051282895729E-005,7.15051282895729E-005,0,7.15051282895729E-005
119,SALARY,C,1,0.9907138944,0.9907138944,0.9907138944,0,0.9907138944
119,UNKNOWN,C,1,0.0092145791,0.0092145791,0.0092145791,0,0.0092145791
124,OTHER INCOME,C,1,0.6206970215,0.6206970215,0.6206970215,0,0.6206970215
124,REDEMPTION,C,1,0.0012081231,0.0012081231,0.0012081231,0,0.0012081231
128,CASH DEPOSIT,C,1,0.0008316759,0.0008316759,0.0008316759,0,0.0008316759
128,OTHER INCOME,C,1,0.4233299196,0.4233299196,0.4233299196,0,0.4233299196
146,LOAN INCOME,C,1,0.0023892806,0.0023892806,0.0023892806,0,0.0023892806
160,OTHER INCOME,C,1,0.101101622,0.101101622,0.101101622,0,0.101101622
160,PREMAT,C,1,0.005801864,0.005801864,0.005801864,0,0.005801864
160,REDEMPTION,C,1,0.8208314776,0.8208314776,0.8208314776,0,0.8208314776
164,INSURANCE REDEMPTION,C,1,0.0337943844,0.0337943844,0.0337943844,0,0.0337943844
164,OTHER INCOME,C,1,0.2396979481,0.2396979481,0.2396979481,0,0.2396979481
164,REDEMPTION,C,1,0.0985601991,0.0985601991,0.0985601991,0,0.0985601991
167,REVERSAL,C,1,3.08024355035741E-005,3.08024355035741E-005,3.08024355035741E-005,0,3.08024355035741E-005
167,SA INTEREST,C,1,0.0119289933,0.0119289933,0.0119289933,0,0.0119289933
167,UNKNOWN,C,1,0.0548004657,0.0548004657,0.0548004657,0,0.0548004657
171,SA INTEREST,C,1,0.0024149055,0.0024149055,0.0024149055,0,0.0024149055
171,UNKNOWN,C,1,0.129405573,0.129405573,0.129405573,0,0.129405573
208,CASH DEPOSIT,C,1,0.0017072164,0.0017072164,0.0017072164,0,0.0017072164
208,OTHER INCOME,C,1,0.5440265536,0.5440265536,0.5440265536,0,0.5440265536
320,SALARY,C,1,1,1,1,0,1
500,SA INTEREST,C,1,0.0005106808,0.0005106808,0.0005106808,0,0.0005106808
500,UNKNOWN,C,1,0.0230441075,0.0230441075,0.0230441075,0,0.0230441075
2,BOUNCE,C,3425,0.0619502215,0.0002161658,0.6233545542,0.0056720522,0.0320722982
2,FOREX,C,769,0.0804588695,8.89624629962782E-007,0.8530601263,0.0164485625,0.0312966369
2,REMITTANCE,C,157,0.0839530318,0.000024582,0.7921304107,0.0143387144,0.0437266491
2,SA INTEREST,C,49123,0.0025887103,2.13858288589108E-006,0.1932714432,3.04923693196928E-005,0.0008195545
2,UNKNOWN,C,34651,0.2707402417,-0.0467106365,1,0.0851611643,0.1490776688
3,CASH DEPOSIT,C,76826,0.0803596713,0,0.8692827225,0.0094803766,0.0444100648
3,INSURANCE REDEMPTION,C,5008,0.0949635905,1.67306851039939E-007,1,0.02804599,0.0393276066
3,KIDS,C,8,0.6283478149,0.0063915914,1,0.1749318445,0.8909227848
3,LOAN INCOME,C,49027,0.2146678369,5.21367326200561E-007,0.9324540496,0.0224006571,0.1982484311
3,OTHER INCOME,C,93476,0.1571350739,0,1,0.0643796606,0.0421073623
3,PREMAT,C,14859,0.0648645753,0,0.8392350674,0.0079699395,0.0274130162
3,PREMAT INTEREST,C,3610,0.0013778063,-4.7678633563919E-005,0.0366506726,7.21808954868124E-006,0.0003919067
3,REDEMPTION,C,43259,0.0915502164,2.30078489948937E-006,0.9992765188,0.0129738664,0.0462114178
3,TAX,C,3890,0.0082515679,6.05378886575636E-007,0.2455475777,0.0002213744,0.0041401014
4,INTEREST,C,3,0.0993674323,0.0658742264,0.1444431096,0.0010959217,0.0877849609
4,LOAN,C,88,0.0503833095,0.000013319,0.248384878,0.0032736725,0.02423588
4,REVERSAL,C,126735,0.0111528607,6.49893738824403E-009,0.9671546221,0.0014256934,0.0022657379
4,SALARY,C,175086,0.684212229,6.66980668029282E-006,1.142635107,0.0771188911,0.7504804134
4,SWEEP,C,1292,0.0397221788,3.70082148037909E-007,0.5379305482,0.004239795,0.0112915086
5,CLOSING,C,1623,0.0243501685,0.00000006,0.4444342256,0.0016747124,0.0100372247
6,BOUNCE,C,3400,0.0343426532,0.0004579515,0.6934256554,0.0023899446,0.0176083986
6,FOREX,C,2457,0.0737767614,7.31597651792981E-007,0.84918648,0.0156025208,0.0188157484
6,REMITTANCE,C,477,0.0865762279,3.05640878650593E-006,0.721747756,0.0154354364,0.0366459116
6,SA INTEREST,C,98840,0.0024224599,1.3760903811999E-006,1,2.78104463084321E-005,0.0011882501
6,UNKNOWN,C,87743,0.2736343265,-0.0624365583,1,0.0809588213,0.1662618071
7,CASH DEPOSIT,C,26938,0.0532787112,0,0.652492404,0.0043036933,0.0309035368
7,INSURANCE REDEMPTION,C,5451,0.0530266754,1.32524151652547E-008,1,0.0116873265,0.0216948669
7,KIDS,C,23,0.4458302685,0.0003547049,0.999579668,0.1299562676,0.3880341649
7,LOAN INCOME,C,12821,0.1368510326,3.12120782552938E-008,0.8786216378,0.0133355945,0.1055084094
7,OTHER INCOME,C,39524,0.1626622523,0,1,0.0615897308,0.0447920784
7,PREMAT,C,7094,0.0839189395,0,0.7421761751,0.0086581483,0.0509683713
7,PREMAT INTEREST,C,3708,0.0014080867,0,0.0454242416,6.66843931360765E-006,0.0004853173
7,REDEMPTION,C,21611,0.1103053353,7.63177297358197E-007,1,0.0179533005,0.0597214699
7,TAX,C,2894,0.0087615481,0.000001827,0.3314873576,0.0001934726,0.0042340187
8,LOAN,C,80,0.0721395164,1.42476972087025E-006,0.333235383,0.0075268399,0.0282398909
8,REVERSAL,C,37310,0.011236096,1.2194243836916E-008,0.926866889,0.0015491922,0.0019627602
8,SALARY,C,45712,0.6441336887,9.36587412070367E-007,1,0.0752029929,0.6919509172
8,SWEEP,C,815,0.0403516466,7.44674537145329E-007,0.6596463919,0.0041807458,0.0120984726
9,CLOSING,C,438,0.0188615081,2.101502474261E-007,0.2741103172,0.0009712565,0.007128526
10,BOUNCE,C,808,0.0239620639,0.00000611,0.4011521339,0.0015188761,0.011906134
10,FOREX,C,830,0.056373746,3.96449792106068E-007,0.8588033915,0.0102471658,0.0138584627
10,REMITTANCE,C,309,0.1177190596,0.0002170302,0.7361717224,0.0223254769,0.0587026365
10,SA INTEREST,C,28356,0.0021978888,2.24740188059513E-006,0.147842437,1.233175069295E-005,0.0012092995
10,UNKNOWN,C,26405,0.305333495,-0.001064245,1,0.0869038653,0.1993734241
11,CASH DEPOSIT,C,7754,0.0412673054,0,0.8064153194,0.0029066161,0.0229319297
11,INSURANCE REDEMPTION,C,2193,0.0360050024,8.29297846394184E-007,0.9991235137,0.0045479316,0.0155846719
11,KIDS,C,13,0.4032231692,0.0025593918,0.9950759411,0.1043300598,0.4838720858
11,LOAN INCOME,C,3252,0.110787056,6.27157851340598E-006,0.7055038214,0.0103054443,0.0834936649
11,OTHER INCOME,C,12492,0.1724247919,0,1,0.0621907637,0.0472586676
11,PREMAT,C,2489,0.0849452249,6.57510236123926E-006,0.6287089586,0.0084418097,0.0527524054
11,PREMAT INTEREST,C,1477,0.0012434556,3.76508097588157E-007,0.016719725,3.42858711139097E-006,0.0004921823
11,REDEMPTION,C,7035,0.1081572778,5.23912490280054E-007,0.9582455158,0.0174938972,0.0577129945
11,TAX,C,900,0.0068960631,0.000001824,0.2374256998,0.0001845796,0.0029417914
12,LOAN,C,34,0.0992820639,0.000359071,0.3143907785,0.0089425906,0.0641339421
12,REVERSAL,C,10964,0.010699944,2.00823695450936E-008,0.6159341335,0.0012280402,0.0017306458
12,SALARY,C,13106,0.6049576602,2.86844937136266E-007,1,0.0877296799,0.6564401388
12,SWEEP,C,312,0.0471165508,6.74297666591883E-007,0.4982787371,0.0054344555,0.0099056009
13,CLOSING,C,125,0.0170833188,2.70514959765933E-007,0.1608312577,0.0008044766,0.0061258757
14,BOUNCE,C,265,0.0210778736,0.0004736051,0.2737741768,0.0009705977,0.0106495908
14,FOREX,C,309,0.0512504508,2.07609232916184E-007,0.6335137486,0.0086167263,0.0146122593
14,REMITTANCE,C,132,0.0993202199,0.0002044612,0.7100918889,0.0173905786,0.0542925447
14,SA INTEREST,C,8842,0.0020297983,1.68169424341613E-006,0.0585432947,9.49164417385735E-006,0.0011387395
14,UNKNOWN,C,8360,0.3326171425,5.47397462469235E-007,1,0.0938273586,0.2269395292
15,CASH DEPOSIT,C,2297,0.0335824485,0,0.4499018788,0.0021127285,0.0167934243
15,INSURANCE REDEMPTION,C,768,0.0339051913,0.000000392,0.9896498919,0.0062597076,0.0113302255
15,KIDS,C,4,0.3581997409,0.0036235866,0.72017169,0.0748899766,0.3545018435
15,LOAN INCOME,C,937,0.0947059476,3.51727794623002E-005,0.6928630471,0.0091378685,0.0653712973
15,OTHER INCOME,C,4167,0.2070862858,0,1,0.0719160504,0.0652136207
15,PREMAT,C,858,0.0857690623,3.70543421013281E-005,0.5231604576,0.0081513376,0.0547940135
15,PREMAT INTEREST,C,569,0.0012442907,3.34655987899168E-006,0.0181538407,4.02635161235775E-006,0.0005203256
15,REDEMPTION,C,2287,0.1248577881,1.89460104138561E-006,0.9971805811,0.0232886475,0.0640816912
15,TAX,C,261,0.0072325463,8.90318369783927E-006,0.536929965,0.001123718,0.0022093081
16,LOAN,C,15,0.0971967307,0.0005565336,0.4029814005,0.0120468894,0.0576191097
16,REVERSAL,C,3400,0.010851874,4.66630581286154E-007,0.8483224511,0.0014919388,0.0014244718
16,SALARY,C,4109,0.5586922458,4.38648628531269E-009,1,0.1025008307,0.6062945724
16,SWEEP,C,117,0.0429304831,1.51315327912016E-006,0.4376195371,0.0045803389,0.0144553035
17,CLOSING,C,41,0.0176781078,2.10357325158839E-006,0.121773243,0.000970587,0.0030242479
18,BOUNCE,C,76,0.0227293816,0.0005222292,0.2808016539,0.001709806,0.0080901608
18,FOREX,C,114,0.0580860394,2.27706593136645E-007,0.5055196285,0.0093869801,0.0134385061
18,REMITTANCE,C,75,0.0957293186,0.0001056819,0.5805212259,0.0109888487,0.0559845082
18,SA INTEREST,C,3041,0.0022279892,2.83239319287531E-006,0.0556822754,1.41897322175539E-005,0.0011347772
18,UNKNOWN,C,2901,0.3538038869,1.94544668374874E-006,1,0.0935511083,0.2604246736
19,CASH DEPOSIT,C,750,0.0307014069,4.35319634561893E-006,0.3723047674,0.0019854777,0.0155562125
19,INSURANCE REDEMPTION,C,264,0.0398119325,1.57858085003682E-006,0.9903803468,0.0098367444,0.0103693623
19,LOAN INCOME,C,296,0.0894567053,4.51564083050471E-005,0.5911546946,0.0087447045,0.059699595
19,OTHER INCOME,C,1525,0.2348336491,0,1,0.0771997015,0.0960980207
19,PREMAT,C,339,0.0962895639,0.000021501,0.4780502617,0.0101906952,0.0570851751
19,PREMAT INTEREST,C,228,0.0011740566,1.1546380846994E-006,0.016792018,3.52651675603124E-006,0.0005834498
19,REDEMPTION,C,828,0.1275385492,9.96715698420303E-007,0.8479667306,0.0238359142,0.0663452297
19,TAX,C,74,0.004091443,3.016308437509E-005,0.0183403715,2.09863144833743E-005,0.0019279964
20,LOAN,C,5,0.156016914,0.0004322999,0.3723145723,0.0224349039,0.1185340807
20,REVERSAL,C,1293,0.0099477784,1.15327104310836E-007,0.4515977204,0.0012254974,0.0013066424
