youtubelink,twitterid,youtubeId,commentCount,viewCount,favoriteCount,dislikeCount,likeCount
https://www.youtube.com/watch?v=QaTN_R1b00I&index=17&list=UUdeqEGGKQ538-PLTFmgcr5g,527343663727136768,QaTN_R1b00I,885.0,2398007.0,0.0,409.0,3980
http://youtu.be/7uaxLP8D6Q4,527348046770610176,7uaxLP8D6Q4,740.0,284501.0,0.0,665.0,3944
https://www.youtube.com/watch?v=vfZSZKC_ghk,527376505148825600,vfZSZKC_ghk,187.0,100074.0,0.0,30.0,3912
http://youtu.be/yBghioOPdic?a,527352677269655552,yBghioOPdic,126.0,135454.0,0.0,30.0,3848
http://youtu.be/X8lUCbRi6QQ?list=UU_yLSDUCvWYbn4XN-HbDflQ,527367063732776960,X8lUCbRi6QQ,670.0,502892.0,0.0,51.0,3828
http://youtu.be/vtIolhSUvKw,527367315407380480,vtIolhSUvKw,380.0,444051.0,0.0,358.0,3790
http://youtu.be/Y_rlEaXR0gI,527341692412641282,Y_rlEaXR0gI,1901.0,1098063.0,0.0,8717.0,3789
http://www.youtube.com/watch?v=XoIx7jmg4k0&feature=youtu.be,527368632410468352,XoIx7jmg4k0,196.0,300778.0,0.0,270.0,3756
http://youtu.be/fw9iGQl1T-g,527335212192399362,fw9iGQl1T-g,220.0,81754.0,0.0,5.0,3746
http://youtu.be/fVKpocy6sjI,527340224410427392,fVKpocy6sjI,410.0,10090670.0,0.0,2542.0,3745
http://youtu.be/J-1UzQu3-ho,527364224209936384,J-1UzQu3-ho,243.0,168407.0,0.0,67.0,3744
http://youtu.be/Z_qLd2uj21w?a,527343735013523456,Z_qLd2uj21w,1171.0,729779.0,0.0,67.0,3702
http://youtu.be/9tbTRZ7yCIc,527336697004957696,9tbTRZ7yCIc,811.0,421343.0,0.0,145.0,3654
http://youtu.be/Na5ts9iVqy4,527342619345424384,Na5ts9iVqy4,239.0,101578.0,0.0,39.0,3613
http://youtu.be/4nXjR44rFEQ,527341742748491776,4nXjR44rFEQ,55.0,1840728.0,0.0,434.0,3601
http://www.youtube.com/watch?v=BzQgAAwVSpc,527351645508599810,BzQgAAwVSpc,457.0,361406.0,0.0,1495.0,3601
http://youtu.be/Gc-ytH2BXaE?a,527351658053783553,Gc-ytH2BXaE,635.0,1463462.0,0.0,118.0,3587
http://m.youtube.com/watch?v=KWtv5Ht4YZE&feature=share,527351238653140992,KWtv5Ht4YZE,999.0,2146101.0,0.0,382.0,3582
http://www.youtube.com/watch?v=gO2E__0yVGI,527354510218256384,gO2E__0yVGI,2597.0,1086736.0,0.0,663.0,3571
https://www.youtube.com/watch?v=vAjT3ePbULQ&list=UUTKDB3h5zMdf_2siDHsd_yw,527337837830897664,vAjT3ePbULQ,296.0,125644.0,0.0,30.0,3560
http://www.youtube.com/watch?v=9d_YghQJL28,527355856577630208,9d_YghQJL28,105.0,6931430.0,0.0,130.0,3556
http://youtu.be/II9DuafkbLI,527347094680399873,II9DuafkbLI,208.0,2386901.0,0.0,1563.0,3534
http://youtu.be/aBA13SjAaiQ?a,527369106362601472,aBA13SjAaiQ,404.0,165723.0,0.0,45.0,3521
http://youtu.be/TBkAhzyiRlU,527368309449060353,TBkAhzyiRlU,101.0,912048.0,0.0,57.0,3518
http://youtu.be/529mJ75l-C0?a,527337791722487809,529mJ75l-C0,686.0,84799.0,0.0,23.0,3502
http://youtu.be/n01BQuZfsZg,527337837826289665,n01BQuZfsZg,5285.0,1288108.0,0.0,770.0,3501
http://youtu.be/C8yzoky1QZI?a,527376568037801984,C8yzoky1QZI,238.0,31756.0,0.0,14.0,3475
https://www.youtube.com/watch?v=QK3eQtqImGo,527358431855144961,QK3eQtqImGo,2080.0,550717.0,0.0,104.0,3466
http://youtu.be/aJn3QJYYBr0,527369647457177602,aJn3QJYYBr0,410.0,1012334.0,0.0,57.0,3436
http://www.youtube.com/watch?v=ft4uGhiwe_k&list=FL_S-wjoXHTsJt3ObpQuSieQ,527358272504725504,ft4uGhiwe_k,222.0,688311.0,0.0,68.0,3435
https://m.youtube.com/watch?v=ELmt1I9TadM,527361275618414593,ELmt1I9TadM,287.0,1288525.0,0.0,85.0,3433
http://youtu.be/e8Uhf3gM1m0?a,527360973632323586,e8Uhf3gM1m0,801.0,698479.0,0.0,139.0,3422
http://youtu.be/OpuDA-qwUOA,527369286734450690,OpuDA-qwUOA,186.0,462813.0,0.0,75.0,3413
http://youtu.be/7RMg55vOS4g,527337804301221888,7RMg55vOS4g,4460.0,1641835.0,0.0,1406.0,3402
http://youtu.be/3X7JEFF9mvs,527354724123561984,3X7JEFF9mvs,908.0,805838.0,0.0,34.0,3380
http://youtu.be/c_7-_8Ncnnk,527339746247188481,c_7-_8Ncnnk,320.0,9379573.0,0.0,2352.0,3380
http://youtu.be/b6WpYVmk6ss?a,527370721178042368,b6WpYVmk6ss,489.0,1215819.0,0.0,418.0,3364
http://www.youtube.com/watch?v=QBrXzw6xrXg&sns=tw,527356611547766785,QBrXzw6xrXg,215.0,1732032.0,0.0,204.0,3364
http://youtu.be/Ry9ijNhIw-w?a,527356385063739392,Ry9ijNhIw-w,274.0,2688124.0,0.0,206.0,3348
http://youtu.be/T4mJpohDBeU,527355814634217472,T4mJpohDBeU,220.0,362800.0,0.0,49.0,3318
http://youtu.be/UyW33_ffRI4?a,527356980663296000,UyW33_ffRI4,297.0,407791.0,0.0,62.0,3297
http://youtu.be/F2953YJ2bNg,527344477409529856,F2953YJ2bNg,498.0,303758.0,0.0,646.0,3289
http://youtu.be/Z7Oqya-swh4,527343160432001024,Z7Oqya-swh4,159.0,390197.0,0.0,49.0,3270
http://youtu.be/TJAKbuaOF9I?a,527353340007440384,TJAKbuaOF9I,178.0,514910.0,0.0,26.0,3251
http://youtu.be/7JNqagQx6qk?a,527350332670496768,7JNqagQx6qk,153.0,133825.0,0.0,28.0,3201
http://youtu.be/rC9kJ4sNKlM?a,527363595055546368,rC9kJ4sNKlM,160.0,73831.0,0.0,70.0,3148
http://youtu.be/7NLfYlFJ4qM,527347426038784000,7NLfYlFJ4qM,266.0,38623.0,0.0,27.0,3145
https://www.youtube.com/watch?v=Jv0s4ElOYtg&list=UUrgiItuBsf61nu85I0OOeLg,527335774258487297,Jv0s4ElOYtg,207.0,59393.0,0.0,107.0,3137
https://www.youtube.com/watch?v=zarWT7H9t54&feature=youtu.be,527340455068184577,zarWT7H9t54,235.0,1169809.0,0.0,99.0,3125
http://youtu.be/BnfgivUkcCU,527361002988658688,BnfgivUkcCU,154.0,250739.0,0.0,77.0,3123
http://youtu.be/8Z5mmjfUTLY?a,527376563860287490,8Z5mmjfUTLY,217.0,24378.0,0.0,22.0,3117
http://m.youtube.com/watch?v=-KFBLJ-4ujU,527336017510932480,-KFBLJ-4ujU,341.0,646694.0,0.0,164.0,3104
http://youtu.be/-dIsMusTL7E?a,527353851712528384,-dIsMusTL7E,266.0,344932.0,0.0,60.0,3083
http://www.youtube.com/watch?v=kUhByWqLJ_U&feature=youtube_gdata_player,527372394693132288,kUhByWqLJ_U,219.0,682370.0,0.0,40.0,3079
http://youtu.be/sb365BBpDkk?a,527360638092197888,sb365BBpDkk,529.0,84955.0,0.0,51.0,3073
http://youtu.be/C1tCYNMzF6k,527339150672789504,C1tCYNMzF6k,463.0,149444.0,0.0,73.0,3055
http://youtu.be/yM9_WHbm3OE?t=0&day=290000,527353780371611648,yM9_WHbm3OE,374.0,2318418.0,0.0,194.0,3009
http://youtu.be/9KBon0YYq6s?a,527352756974002176,9KBon0YYq6s,138.0,84374.0,0.0,16.0,3001
http://youtu.be/gnE689CP6Tw,527369806828564482,gnE689CP6Tw,848.0,941575.0,0.0,194.0,2992
https://www.youtube.com/watch?v=EoSHDpywyQs,527343353365413888,EoSHDpywyQs,288.0,248674.0,0.0,8.0,2989
https://www.youtube.com/watch?v=i-AiWZOkpHA#t=48,527357106463465472,i-AiWZOkpHA,144.0,308737.0,0.0,27.0,2979
http://youtu.be/bBYvuuVJB8k,527369420964765696,bBYvuuVJB8k,563.0,3647658.0,0.0,1000.0,2975
http://youtu.be/BRvWCoSRPHA,527336965406875648,BRvWCoSRPHA,1046.0,280139.0,0.0,53.0,2971
https://www.youtube.com/watch?v=jJNuXSmwpcM&feature=youtu.be,527364534588018688,jJNuXSmwpcM,367.0,49866.0,0.0,36.0,2967
http://bit.ly/1rVxDUv,527339091923177472,sMRfrfc28dQ,583.0,70317.0,0.0,42.0,2966
http://youtu.be/jhtgRJzKh-E,527352048145022976,jhtgRJzKh-E,240.0,543832.0,0.0,117.0,2955
http://youtu.be/9-yKwK7YUzI?a,527375473316073473,9-yKwK7YUzI,250.0,62409.0,0.0,21.0,2943
http://www.youtube.com/watch?v=GJny5C_0l7c,527355277750706177,GJny5C_0l7c,121.0,67446.0,0.0,16.0,2940
http://youtu.be/MulAQxB0G3k?t=191,527351481918181377,MulAQxB0G3k,135.0,2144962.0,0.0,305.0,2908
http://youtu.be/4VvQ0JumafU,527370364683558912,4VvQ0JumafU,329.0,244044.0,0.0,54.0,2895
http://www.youtube.com/watch?v=ZjB23nAZo1o&feature=youtube_gdata,527372969350537216,ZjB23nAZo1o,485.0,353262.0,0.0,58.0,2880
http://www.youtube.com/watch?v=Q88eMpHTt-8&sns=tw,527374030500659200,Q88eMpHTt-8,110.0,389118.0,0.0,140.0,2859
http://youtu.be/sbxLjKISFE4,527371761357037570,sbxLjKISFE4,191.0,226440.0,0.0,70.0,2849
http://youtu.be/tSpRZgmSflU,527353201570217985,tSpRZgmSflU,147.0,1970702.0,0.0,193.0,2822
https://www.youtube.com/watch?v=jKUFpJ_1dV4,527365612511965185,jKUFpJ_1dV4,115.0,1921626.0,0.0,134.0,2822
http://youtu.be/J40iGzIa6w4,527337825247584256,J40iGzIa6w4,79.0,774772.0,0.0,72.0,2819
http://youtu.be/A0K4pdV6-FI?a,527340937442119680,A0K4pdV6-FI,112.0,82527.0,0.0,35.0,2814
http://youtu.be/afPI4C6qORs?a,527373237764644864,afPI4C6qORs,371.0,776387.0,0.0,68.0,2792
http://youtu.be/FeREl0f7cRE?a,527376240877899778,FeREl0f7cRE,486.0,557578.0,0.0,101.0,2780
http://youtu.be/UglJLJRjKIk,527357844664762369,UglJLJRjKIk,219.0,351506.0,0.0,18.0,2749
http://bit.ly/1wBB3dO,527350420763459584,OFcqZwYlXno,413.0,183460.0,0.0,19.0,2748
http://youtu.be/iyKceKLEBWo?a,527354086580944896,iyKceKLEBWo,206.0,395449.0,0.0,40.0,2738
http://youtu.be/0jfHxFe5jUQ?a,527335933645836289,0jfHxFe5jUQ,134.0,50873.0,0.0,13.0,2720
http://youtu.be/lkSAgTh5Qdo,527352949937561601,lkSAgTh5Qdo,183.0,49898.0,0.0,210.0,2718
http://youtu.be/hCBxnOI2-wQ,527359111369748480,hCBxnOI2-wQ,81.0,684006.0,0.0,51.0,2710
http://youtu.be/S9XvYCDY2P8,527342619362213888,S9XvYCDY2P8,417.0,118839.0,0.0,61.0,2681
http://youtu.be/d_zk--Iconw,527336697000775682,d_zk--Iconw,1644.0,27329828.0,0.0,1384.0,2678
http://youtu.be/xyGKBlaXCFw,527354577318711297,xyGKBlaXCFw,664.0,2535773.0,0.0,446.0,2670
http://youtu.be/g0YfSpTVbVs,527338945139339264,g0YfSpTVbVs,65.0,255075.0,0.0,42.0,2665
http://youtu.be/0nsWOEB-_3Q?a,527367323791802368,0nsWOEB-_3Q,12.0,1055280.0,0.0,501.0,2651
http://youtu.be/7nTGHMOuV8A,527342279611002880,7nTGHMOuV8A,271.0,1171316.0,0.0,35.0,2630
http://youtu.be/jlyoQRwf6U8,527373812376281089,jlyoQRwf6U8,276.0,820495.0,0.0,148.0,2596
http://youtu.be/EpWMOLf28Zg,527344490026004480,EpWMOLf28Zg,72.0,43888346.0,0.0,1856.0,2593
http://youtu.be/GErK3BrGuWY,527368913429213184,GErK3BrGuWY,248.0,369491.0,0.0,68.0,2591
http://youtu.be/OpGyEAWbjks?a,527348470420492288,OpGyEAWbjks,433.0,87050.0,0.0,17.0,2563
http://youtu.be/LPa9r9gkBAE,527344309649960960,LPa9r9gkBAE,443.0,913917.0,0.0,50.0,2552
http://youtu.be/HJbenmdsYls?list=RDeQsY8wV-eTI,527357446201692160,HJbenmdsYls,365.0,928385.0,0.0,72.0,2550
http://youtu.be/57Cr9W-dEb8,527352568217755648,57Cr9W-dEb8,185.0,472160.0,0.0,56.0,2532
http://www.youtube.com/watch?v=vEZT7nHM3_M,527336319497039872,vEZT7nHM3_M,305.0,1492105.0,0.0,174.0,2517
https://www.youtube.com/watch?v=FRwMSbt_ebo,527358402511790081,FRwMSbt_ebo,241.0,1372322.0,0.0,48.0,2511
http://www.youtube.com/watch?v=quCOTc-i6OU&sns=tw,527353247711780865,quCOTc-i6OU,168.0,1015097.0,0.0,82.0,2492
http://youtu.be/6dseAJD95js,527341948244209664,6dseAJD95js,276.0,996236.0,0.0,87.0,2485
https://www.youtube.com/watch?v=ox-Z_8fsIKg,527367294440071168,ox-Z_8fsIKg,195.0,416726.0,0.0,128.0,2476
http://youtu.be/Q8fq29IaDcQ?a,527340257943900160,Q8fq29IaDcQ,128.0,659087.0,0.0,182.0,2465
http://youtu.be/OMcjxe8slYI,527337363882524672,OMcjxe8slYI,198.0,555865.0,0.0,89.0,2461
https://www.youtube.com/watch?v=2MBpTc21fzQ,527347430204145664,2MBpTc21fzQ,109.0,77918.0,0.0,9.0,2456
http://youtu.be/MIQRZn-JvPs,527354757677973504,MIQRZn-JvPs,239.0,679220.0,0.0,52.0,2443
http://youtu.be/0n_aUMfPojY,527344083170115584,0n_aUMfPojY,53.0,41293400.0,0.0,1454.0,2429
http://youtu.be/TrXzAdlZFgo,527339700101447680,TrXzAdlZFgo,826.0,96254.0,0.0,33.0,2429
http://youtu.be/8ojNbMT3yxQ,527360994599653377,8ojNbMT3yxQ,25.0,698384.0,0.0,197.0,2428
https://www.youtube.com/watch?v=xQ86n6ziHFA,527348222944378880,xQ86n6ziHFA,1070.0,305595.0,0.0,35.0,2413
http://youtu.be/0_-T0JJRSnc,527355072242384896,0_-T0JJRSnc,1561.0,842657.0,0.0,83.0,2410
https://www.youtube.com/watch?v=v6uujgvcj0o,527349204411486208,v6uujgvcj0o,321.0,132365.0,0.0,22.0,2403
http://youtu.be/GYfeaFTHRIg,527370666639896576,GYfeaFTHRIg,112.0,899465.0,0.0,85.0,2400
http://youtu.be/a6RML7sBl0k?a,527359610479333377,a6RML7sBl0k,209.0,128260.0,0.0,554.0,2393
https://www.youtube.com/watch?v=PxIfnDo3imA,527354837336621056,PxIfnDo3imA,664.0,216375.0,0.0,27.0,2388
http://youtu.be/1snRxe56Z_k?aSony,527365683818950658,1snRxe56Z_k,463.0,191758.0,0.0,153.0,2379
http://youtu.be/HquUL5twUQA,527340224414625792,HquUL5twUQA,658.0,1734181.0,0.0,262.0,2344
http://www.youtube.com/watch?v=jz06IOzkSBo&sns=tw,527335786832592896,jz06IOzkSBo,225.0,716625.0,0.0,216.0,2332
http://youtu.be/vl06hD8InFc?list=UUfAPTv1LgeEWevG8X_6PUOQ,527366375874908160,vl06hD8InFc,2496.0,162707.0,0.0,55.0,2321
http://youtu.be/9tJ83_XSuEE,527347769967509504,9tJ83_XSuEE,137.0,2593659.0,0.0,1459.0,2304
https://www.youtube.com/watch?v=IDMocWQUPHg,527340518012112896,IDMocWQUPHg,1125.0,361249.0,0.0,153.0,2303
http://youtu.be/uG3zte2jy6I,527359224586592256,uG3zte2jy6I,187.0,480118.0,0.0,48.0,2291
http://youtu.be/H9S_j3LwuIc,527341541397110784,H9S_j3LwuIc,437.0,565266.0,0.0,63.0,2281
http://youtu.be/EqX6PmcPsJQ,527354359214911489,EqX6PmcPsJQ,186.0,217695.0,0.0,58.0,2269
http://youtu.be/kRPF6qPwSOI,527339054195429376,kRPF6qPwSOI,89.0,6163608.0,0.0,1655.0,2256
http://www.youtube.com/watch?v=_Tp4Y4PIOyg&feature=youtube_gdata,527347736392511489,_Tp4Y4PIOyg,915.0,512669.0,0.0,67.0,2247
http://bit.ly/1wEo7D8,527338521506230273,_X0IBya0SQk,185.0,1046746.0,0.0,75.0,2242
http://youtu.be/Ze84IaSnKFs?a,527369089614745600,Ze84IaSnKFs,697.0,1326085.0,0.0,159.0,2232
http://youtu.be/uXBoCQQMEH4?t=51,527350756307775488,uXBoCQQMEH4,277.0,1966856.0,0.0,242.0,2229
http://youtu.be/mEjqRLjP7Io,527338689287184384,mEjqRLjP7Io,631.0,436605.0,0.0,53.0,2229
http://youtu.be/gCH2pa3f0B8,527343961518907392,gCH2pa3f0B8,290.0,52249.0,0.0,65.0,2210
https://www.youtube.com/watch?v=ShLJa7iwDR0,527343214936600576,ShLJa7iwDR0,453.0,301669.0,0.0,574.0,2209
https://www.youtube.com/watch?v=6em1G-Gxhpo,527370222064648193,6em1G-Gxhpo,947.0,1244904.0,0.0,53.0,2202
http://youtu.be/wUvDBVHUzhE,527342401246228480,wUvDBVHUzhE,237.0,192090.0,0.0,56.0,2197
http://youtu.be/hGF9M4FIVdk,527370855396151296,hGF9M4FIVdk,1654.0,85813.0,0.0,100.0,2197
http://youtu.be/QN602rhkQbU,527355600699944960,QN602rhkQbU,153.0,102548.0,0.0,13.0,2196
http://youtu.be/GNJhwtx4AJc,527359052628504576,GNJhwtx4AJc,220.0,534991.0,0.0,95.0,2193
http://youtu.be/xb9uP_rWHHM,527346826228137985,xb9uP_rWHHM,601.0,316293.0,0.0,161.0,2191
http://youtu.be/lSxmT6DiiNo,527359635628376064,lSxmT6DiiNo,846.0,472408.0,0.0,31.0,2184
http://youtu.be/LycNolvzG8I?a,527348638175866880,LycNolvzG8I,171.0,39367.0,0.0,27.0,2156
http://youtu.be/Fv3xYaAjxZI,527370121388380160,Fv3xYaAjxZI,76.0,272839.0,0.0,64.0,2148
http://bit.ly/1wLs2BE,527361124618883072,ANV_fEKbSzs,428.0,922435.0,0.0,76.0,2144
http://youtu.be/QRGbSj8nK0o,527373309059403777,QRGbSj8nK0o,26.0,525089.0,0.0,27.0,2141
https://www.youtube.com/watch?v=V4b7gEu7b74,527337485509341184,V4b7gEu7b74,708.0,344063.0,0.0,20.0,2141
https://www.youtube.com/watch?v=dmlJQj_KSr0,527355521045921792,dmlJQj_KSr0,280.0,926734.0,0.0,197.0,2118
http://youtu.be/-5aRVPMg2J0?a,527373074186764289,-5aRVPMg2J0,232.0,40974.0,0.0,20.0,2112
http://youtu.be/erbVCpbkBqo,527359618872135680,erbVCpbkBqo,130.0,76462.0,0.0,10.0,2111
http://m.youtube.com/watch?v=kGQvlx4LDqg,527336415990792192,kGQvlx4LDqg,134.0,258131.0,0.0,76.0,2111
http://youtu.be/Ldh7QF9EemE,527349456052568064,Ldh7QF9EemE,272.0,208280.0,0.0,79.0,2102
https://www.youtube.com/watch?v=1WGUAXiaYsE&,527356552814927872,1WGUAXiaYsE,84.0,3632376.0,0.0,138.0,2102
http://youtu.be/46QXrJml0UQ,527337540039507968,46QXrJml0UQ,208.0,810771.0,0.0,47.0,2090
http://youtu.be/EvmjYZxHAlI,527355437142663169,EvmjYZxHAlI,444.0,1413456.0,0.0,242.0,2077
http://m.youtube.com/watch?v=LItOrlOi9SA,527345530201190400,LItOrlOi9SA,180.0,355075.0,0.0,34.0,2049
http://youtu.be/btB5M5WNls8,527339851113193473,btB5M5WNls8,75.0,3181876.0,0.0,162.0,2048
http://youtu.be/ULMPjZL7uKk?a,527344267711090688,ULMPjZL7uKk,1339.0,197569.0,0.0,430.0,2044
https://www.youtube.com/watch?v=4spkG8LizyE,527351884575952896,4spkG8LizyE,288.0,674801.0,0.0,104.0,2029
http://youtu.be/V6yw2Uwyn1s,527366111637954560,V6yw2Uwyn1s,80.0,779122.0,0.0,80.0,2015
http://www.youtube.com/watch?v=hbpyW0y_SSo,527367193756176384,hbpyW0y_SSo,144.0,982804.0,0.0,77.0,2009
http://www.youtube.com/watch?v=0eM-ox7r0VU,527340492850094082,0eM-ox7r0VU,123.0,408166.0,0.0,73.0,2007
http://youtu.be/mqdS-nbSQGo?a,527345387573485568,mqdS-nbSQGo,164.0,434807.0,0.0,128.0,2004
http://youtu.be/3oVMM8uosqU,527335493222932484,3oVMM8uosqU,921.0,626302.0,0.0,47.0,1993
http://youtu.be/ei0W58wFTpk,527353629389627392,ei0W58wFTpk,222.0,937132.0,0.0,112.0,1978
http://youtu.be/7qwHZeQGHuk,527357207143145472,7qwHZeQGHuk,612.0,567290.0,0.0,82.0,1973
http://youtu.be/hbPH0fQbZyo,527357232309362688,hbPH0fQbZyo,49.0,48696.0,0.0,17.0,1971
http://www.youtube.com/watch?v=KANSCrz4ITY,527353268700057600,KANSCrz4ITY,279.0,865769.0,0.0,77.0,1970
http://www.youtube.com/watch?v=aAzWwxcYvBU&feature=youtu.be,527368141689872385,aAzWwxcYvBU,1085.0,1521302.0,0.0,127.0,1957
https://www.youtube.com/watch?v=GIbxU3FlLgU,527355135140184064,GIbxU3FlLgU,159.0,111741.0,0.0,80.0,1955
http://youtu.be/jKe5Ad2rSOI,527362789757960192,jKe5Ad2rSOI,98.0,754963.0,0.0,77.0,1945
http://youtu.be/_k86if3Ao0A,527335736496779264,_k86if3Ao0A,70.0,6383376.0,0.0,85.0,1941
https://www.youtube.com/watch?v=NCWunnJXdm0,527362429035245568,NCWunnJXdm0,2004.0,964985.0,0.0,225.0,1938
http://youtu.be/HoQtErxn6jo,527349288288792577,HoQtErxn6jo,1166.0,437829.0,0.0,259.0,1936
http://youtu.be/V3j4Y3InMHc,527362693301141504,V3j4Y3InMHc,133.0,384453.0,0.0,134.0,1931
http://youtu.be/zKicOSP3p3s,527376727430144000,zKicOSP3p3s,734.0,238780.0,0.0,172.0,1918
http://youtu.be/cEija9njOyo,527348155835510785,cEija9njOyo,214.0,44828.0,0.0,114.0,1900
http://youtu.be/dkejtc3SR4c,527367965511917568,dkejtc3SR4c,15.0,127373.0,0.0,210.0,1890
http://youtu.be/kRwJvOm395E,527368301064630272,kRwJvOm395E,412.0,337489.0,0.0,39.0,1887
http://youtu.be/NMPmBL5Pzs0,527347757355257857,NMPmBL5Pzs0,3.0,2786230.0,0.0,1180.0,1881
http://youtu.be/uuRDVI0aC44?a,527360457711968256,uuRDVI0aC44,157.0,29551.0,0.0,13.0,1873
http://youtu.be/zTsE7-gDRqU,527349284115460097,zTsE7-gDRqU,218.0,337798.0,0.0,30.0,1864
http://youtu.be/-ih_qVqRX1A?a,527364928852606976,-ih_qVqRX1A,204.0,133985.0,0.0,70.0,1863
http://youtu.be/IQfBl2FirGs,527363343397310465,IQfBl2FirGs,290.0,469642.0,0.0,47.0,1856
http://www.youtube.com/watch?v=pz2AX7Sd844&list=UUoqhp0xkAb8Nm2F5FXoDieg,527354493415849985,pz2AX7Sd844,234.0,43830.0,0.0,24.0,1839
http://youtu.be/P5smV1Lyg_8?a,527338383085801472,P5smV1Lyg_8,138.0,102719.0,0.0,25.0,1829
https://www.youtube.com/watch?v=VouHPeO4Gls,527372277265207296,VouHPeO4Gls,511.0,567233.0,0.0,61.0,1823
http://youtu.be/ez7jYxFrRII?a,527345358242709504,ez7jYxFrRII,2403.0,862905.0,0.0,473.0,1819
http://youtu.be/ouFfqgT2FQA,527374609310433281,ouFfqgT2FQA,195.0,472596.0,0.0,55.0,1794
https://www.youtube.com/watch?v=qSMKAXv_9w4,527376475788705792,qSMKAXv_9w4,307.0,300046.0,0.0,36.0,1787
http://youtu.be/tizt07G4toI,527359383970512896,tizt07G4toI,86.0,26239.0,0.0,7.0,1782
http://youtu.be/aXb3b9SESuU,527347618955792384,aXb3b9SESuU,52.0,2591477.0,0.0,393.0,1780
http://youtu.be/WVzpTJ3LJ4E,527341272973836288,WVzpTJ3LJ4E,71.0,113927.0,0.0,39.0,1768
http://youtu.be/G2yfwVTPcp4?a,527355676222185472,G2yfwVTPcp4,355.0,35646.0,0.0,54.0,1764
http://youtu.be/gec9E5URFIg,527344116716171266,gec9E5URFIg,355.0,898641.0,0.0,158.0,1761
http://youtu.be/8Fte8fZPAi8,527338496340398080,8Fte8fZPAi8,215.0,935049.0,0.0,204.0,1751
https://www.youtube.com/watch?v=qCwmTJ7Vi3g,527357693682802688,qCwmTJ7Vi3g,264.0,250081.0,0.0,38.0,1748
http://youtu.be/nWRKhfZfPII?a,527355768488464384,nWRKhfZfPII,140.0,127509.0,0.0,114.0,1746
http://youtu.be/lT4NEsLMfq0,527340698345807872,lT4NEsLMfq0,127.0,5232129.0,0.0,1010.0,1730
https://www.youtube.com/watch?v=c6MlrPESdDI,527340169872302080,c6MlrPESdDI,612.0,304850.0,0.0,42.0,1725
http://youtu.be/98rDSRw7sv0,527337724605235200,98rDSRw7sv0,115.0,453875.0,0.0,88.0,1693
http://youtu.be/y9ExYbCrNY0,527363427270815744,y9ExYbCrNY0,118.0,378100.0,0.0,44.0,1674
http://youtu.be/oSJcYDTtjLI,527360461910462464,oSJcYDTtjLI,260.0,70724.0,0.0,25.0,1672
http://youtu.be/Utie6gXKw2c,527365784482222080,Utie6gXKw2c,86.0,720806.0,0.0,65.0,1670
http://youtu.be/ZJj-Vg6LZ2o,527357311979773952,ZJj-Vg6LZ2o,549.0,197410.0,0.0,779.0,1658
https://www.youtube.com/watch?v=F1isC_3Ehdo,527348025786900480,F1isC_3Ehdo,178.0,275386.0,0.0,49.0,1657
http://youtu.be/K7KnXuoL1MY,527373967560937473,K7KnXuoL1MY,115.0,1784718.0,0.0,814.0,1639
http://youtu.be/p-ZI28nbSDQ,527365922898853889,p-ZI28nbSDQ,88.0,560283.0,0.0,28.0,1635
http://youtu.be/za83Nl6DNyI?a,527335279296651264,za83Nl6DNyI,246.0,84852.0,0.0,12.0,1607
http://youtu.be/g_-wuEhuMKM,527335988142419969,g_-wuEhuMKM,68.0,296753.0,0.0,36.0,1607
http://youtu.be/yimGp0XUcEE,527370964473241600,yimGp0XUcEE,649.0,407056.0,0.0,128.0,1578
http://youtu.be/-JFbcAriZkE,527362030601129984,-JFbcAriZkE,151.0,577424.0,0.0,44.0,1571
http://www.youtube.com/watch?v=CtCo3XVYS8o,527344817160740865,CtCo3XVYS8o,173.0,1393056.0,0.0,187.0,1565
http://youtu.be/2eLP3FuuEVs,527341574963732481,2eLP3FuuEVs,209.0,333868.0,0.0,82.0,1557
http://bit.ly/SidSessionsEp1,527355420378406913,l9_l38zNKNU,294.0,305937.0,0.0,226.0,1556
http://youtu.be/pWKRvUAuCH0,527338425041436672,pWKRvUAuCH0,356.0,502141.0,0.0,25.0,1542
http://youtu.be/-Edn9GcfEAk,527339993698562049,-Edn9GcfEAk,3344.0,2710821.0,0.0,1109.0,1539
https://www.youtube.com/watch?v=ELbLywum6ug,527375536251600896,ELbLywum6ug,640.0,617784.0,0.0,24.0,1539
http://youtu.be/jlxK9so4jHU,527370847020138496,jlxK9so4jHU,22.0,1013579.0,0.0,43.0,1538
http://youtu.be/A84DbzWT6nQ,527360847773827072,A84DbzWT6nQ,80.0,230827.0,0.0,19.0,1535
https://www.youtube.com/watch?v=-EdlAWKOUHU,527355240023326720,-EdlAWKOUHU,104.0,164819.0,0.0,51.0,1526
https://www.youtube.com/watch?v=NUfsEGbGI0Y,527347824468713473,NUfsEGbGI0Y,95.0,89629.0,0.0,34.0,1514
http://youtu.be/cyAZLYr3EaY,527339993706921984,cyAZLYr3EaY,99.0,2385666.0,0.0,857.0,1510
http://youtu.be/3PJRExF4ot0,527347665089331200,3PJRExF4ot0,198.0,971202.0,0.0,51.0,1496
http://youtu.be/OR88u4QEM-w,527341583369535488,OR88u4QEM-w,70.0,552737.0,0.0,55.0,1494
http://youtu.be/ydJSoxW1ji0,527340668990263296,ydJSoxW1ji0,398.0,253549.0,0.0,27.0,1479
